,jan,id,lat,long,name,year,country
933116,-351,USC00286775,40.9,-74.15,PATERSON,1961,US
933146,5,USC00286775,40.9,-74.15,PATERSON,1991,US
933166,-440,USC00286843,39.9708,-74.6828,PEMBERTON,1961,US
933196,117,USC00286843,39.9708,-74.6828,PEMBERTON,1991,US
933216,-473,USC00286964,40.0136,-74.8178,PHILADELPHIA_MT_HOLLY,1961,US
933246,0,USC00286964,40.0136,-74.8178,PHILADELPHIA_MT_HOLLY,1991,US
933266,-629,USC00286974,40.6833,-75.1833,PHILLIPSBURG,1961,US
933296,-231,USC00286974,40.6833,-75.1833,PHILLIPSBURG,1991,US
933316,-578,USC00286979,40.6972,-75.2042,PHILLIPSBURG_EASTN_BR,1961,US
933346,-175,USC00286979,40.6972,-75.2042,PHILLIPSBURG_EASTN_BR,1991,US
933366,-451,USC00287079,40.6036,-74.4025,PLAINFIELD,1961,US
933396,22,USC00287079,40.6036,-74.4025,PLAINFIELD,1991,US
933416,-456,USC00287131,39.4167,-74.5167,PLEASANTVILLE_1_N,1961,US
933446,84,USC00287131,39.4167,-74.5167,PLEASANTVILLE_1_N,1991,US
933466,-455,USC00287545,40.8333,-74.0167,RIDGEFIELD,1961,US
933496,-38,USC00287545,40.8333,-74.0167,RIDGEFIELD,1991,US
933516,-490,USC00287825,40.4333,-74.3333,RUNYON,1961,US
933546,-57,USC00287825,40.4333,-74.3333,RUNYON,1991,US
933566,-338,USC00287865,40.4633,-74.0056,SANDY_HOOK,1961,US
933596,106,USC00287865,40.4633,-74.0056,SANDY_HOOK,1991,US
933616,-271,USC00287869,40.4667,-74.0167,SANDY_HOOK_LIGHTBOAT_S,1961,US
933646,165,USC00287869,40.4667,-74.0167,SANDY_HOOK_LIGHTBOAT_S,1991,US
933666,-343,USC00287936,39.4872,-75.22,SEABROOK_FARMS,1961,US
933696,130,USC00287936,39.4872,-75.22,SEABROOK_FARMS,1991,US
933716,-316,USC00288051,39.4667,-75.3,SHILOH,1961,US
933746,129,USC00288051,39.4667,-75.3,SHILOH,1991,US
933766,-661,USC00288194,40.6153,-74.6531,SOMERVILLE_4_NW,1961,US
933796,-192,USC00288194,40.6153,-74.6531,SOMERVILLE_4_NW,1991,US
933816,-798,USC00288644,41.2214,-74.66,SUSSEX_2_NW,1961,US
933846,-317,USC00288644,41.2214,-74.66,SUSSEX_2_NW,1991,US
933866,-696,USC00288648,41.325,-74.6447,SUSSEX_8_NNW,1961,US
933896,-242,USC00288648,41.325,-74.6447,SUSSEX_8_NNW,1991,US
933916,-375,USC00288816,39.95,-74.2167,TOMS_RIVER,1961,US
933946,53,USC00288816,39.95,-74.2167,TOMS_RIVER,1991,US
933966,-268,USC00288878,40.2333,-74.7667,TRENTON_2,1961,US
933996,178,USC00288878,40.2333,-74.7667,TRENTON_2,1991,US
934016,-368,USC00288899,39.6025,-74.3386,TUCKERTON_2_NE,1961,US
934046,101,USC00288899,39.6025,-74.3386,TUCKERTON_2_NE,1991,US
934066,-346,USC00289135,39.4833,-75.0,VINELAND,1961,US
934096,171,USC00289135,39.4833,-75.0,VINELAND,1991,US
934116,-557,USC00289187,41.0444,-74.2933,WANAQUE_RAYMOND_DAM,1961,US
934146,-158,USC00289187,41.0444,-74.2933,WANAQUE_RAYMOND_DAM,1991,US
934166,-553,USC00289363,40.4528,-74.8081,WERTSVILLE_4_NE,1961,US
934196,-86,USC00289363,40.4528,-74.8081,WERTSVILLE_4_NE,1991,US
934216,-461,USC00289910,39.5461,-75.1644,WOODSTOWN_PITTSGROV_4E,1961,US
934246,11,USC00289910,39.5461,-75.1644,WOODSTOWN_PITTSGROV_4E,1991,US
934266,-217,USC00290041,36.2403,-106.4278,ABIQUIU_DAM,1961,US
934296,-285,USC00290041,36.2403,-106.4278,ABIQUIU_DAM,1991,US
934316,-136,USC00290119,33.5667,-107.9,ADOBE_RCH,1961,US
934346,-44,USC00290119,33.5667,-107.9,ADOBE_RCH,1991,US
934366,425,USC00290131,32.2833,-106.75,STATE_UNIV,1961,US
934396,588,USC00290131,32.2833,-106.75,STATE_UNIV,1991,US
934416,394,USC00290199,32.9181,-105.955,ALAMOGORDO,1961,US
934446,520,USC00290199,32.9181,-105.955,ALAMOGORDO,1991,US
934466,414,USC00290200,32.8667,-105.9333,ALAMOGORDO_1,1961,US
934496,592,USC00290200,32.8667,-105.9333,ALAMOGORDO_1,1991,US
934516,146,USC00290205,34.6,-104.3833,ALAMOGORDO_DAM,1961,US
934546,217,USC00290205,34.6,-104.3833,ALAMOGORDO_DAM,1991,US
934566,80,USC00290214,35.9333,-103.8667,ALBERT,1961,US
934596,217,USC00290214,35.9333,-103.8667,ALBERT,1991,US
934616,-16,USC00290222,35.1,-106.6167,ALBUGUERQUE_2,1961,US
934646,134,USC00290222,35.1,-106.6167,ALBUGUERQUE_2,1991,US
934666,-17,USC00290225,35.1344,-106.4878,ALBUQUERQUE_FOOTHILLS,1961,US
934696,96,USC00290225,35.1344,-106.4878,ALBUQUERQUE_FOOTHILLS,1991,US
934716,0,USC00290231,35.0217,-106.6939,ALBUQUERQUE_VALLEY,1961,US
934746,121,USC00290231,35.0217,-106.6939,ALBUQUERQUE_VALLEY,1991,US
934766,-269,USC00290245,36.0908,-106.0567,ALCALDE,1961,US
934796,-235,USC00290245,36.0908,-106.0567,ALCALDE,1991,US
934816,246,USC00290268,32.9308,-106.9328,ALEMAN_RCH,1961,US
934846,344,USC00290268,32.9308,-106.9328,ALEMAN_RCH,1991,US
934866,382,USC00290275,33.3833,-108.9,ALMA,1961,US
934896,367,USC00290275,33.3833,-108.9,ALMA,1991,US
934916,42,USC00290377,35.8742,-103.1819,AMISTAD_5_SSW,1961,US
934946,-110,USC00290377,35.8742,-103.1819,AMISTAD_5_SSW,1991,US
934966,84,USC00290394,33.9333,-105.75,ANCHO,1961,US
934996,240,USC00290394,33.9333,-105.75,ANCHO,1991,US
935016,-806,USC00290407,36.395,-105.2853,ANGEL_FIRE_1S,1961,US
935046,-804,USC00290407,36.395,-105.2853,ANGEL_FIRE_1S,1991,US
935066,538,USC00290417,31.9381,-108.7689,ANIMAS_3ESE,1961,US
935096,570,USC00290417,31.9381,-108.7689,ANIMAS_3ESE,1991,US
935116,466,USC00290426,31.3336,-108.5306,ANTELOPE_WELLS,1961,US
935146,531,USC00290426,31.3336,-108.5306,ANTELOPE_WELLS,1991,US
935166,-397,USC00290512,33.8833,-108.5333,ARAGON,1961,US
935196,-392,USC00290512,33.8833,-108.5333,ARAGON,1991,US
935216,81,USC00290525,34.1128,-103.1667,ARCH,1961,US
935246,246,USC00290525,34.1128,-103.1667,ARCH,1991,US
935266,198,USC00290600,32.7547,-104.3836,ARTESIA_6S,1961,US
935296,393,USC00290600,32.7547,-104.3836,ARTESIA_6S,1991,US
935316,-272,USC00290640,34.075,-107.6211,AUGUSTINE_2E,1961,US
935346,-96,USC00290640,34.075,-107.6211,AUGUSTINE_2E,1991,US
935366,-387,USC00290692,36.835,-108.0006,AZTEC_RUINS_NM,1961,US
935396,-388,USC00290692,36.835,-108.0006,AZTEC_RUINS_NM,1991,US
935416,-372,USC00290743,35.7833,-106.2667,BANDELIER_NM,1961,US
935446,-271,USC00290743,35.7833,-106.2667,BANDELIER_NM,1991,US
935466,-106,USC00290765,35.0833,-106.25,BARTON,1961,US
935496,-87,USC00290765,35.0833,-106.25,BARTON,1991,US
935516,-67,USC00290818,33.4286,-108.1,BEAVERHEAD_R_S,1961,US
935546,-41,USC00290818,33.4286,-108.1,BEAVERHEAD_R_S,1991,US
935566,-25,USC00290846,34.6667,-106.7667,BELEN,1961,US
935596,224,USC00290846,34.6667,-106.7667,BELEN,1991,US
935616,71,USC00290858,35.5297,-104.0936,BELL_RANCH,1961,US
935646,-4,USC00290858,35.5297,-104.0936,BELL_RANCH,1991,US
935666,-106,USC00290903,35.3167,-106.55,BERNALILLO,1961,US
935696,83,USC00290903,35.3167,-106.55,BERNALILLO,1991,US
935716,-69,USC00290915,34.4219,-106.8325,BERNARDO,1961,US
935746,21,USC00290915,34.4219,-106.8325,BERNARDO,1991,US
935766,-27,USC00290983,33.9114,-106.3494,BINGHAM_2_NE,1961,US
935796,131,USC00290983,33.9114,-106.3494,BINGHAM_2_NE,1991,US
935816,91,USC00290992,33.4594,-104.4042,BITTER_LAKES_WR,1961,US
935846,230,USC00290992,33.4594,-104.4042,BITTER_LAKES_WR,1991,US
935866,-189,USC00291018,35.1,-108.7833,BLACK_ROCK,1961,US
935896,-250,USC00291018,35.1,-108.7833,BLACK_ROCK,1991,US
935916,-350,USC00291063,36.6669,-107.9603,BLOOMFIELD_3_SE,1961,US
935946,-371,USC00291063,36.6669,-107.9603,BLOOMFIELD_3_SE,1991,US
935966,-353,USC00291080,35.25,-108.0333,BLUEWATER_3_WSW,1961,US
935996,-389,USC00291080,35.25,-108.0333,BLUEWATER_3_WSW,1991,US
936016,-61,USC00291138,33.8044,-106.8908,BOSQUE_DEL_APACHE,1961,US
936046,293,USC00291138,33.8044,-106.8908,BOSQUE_DEL_APACHE,1991,US
936066,361,USC00291153,32.5158,-104.3828,BRANTLEY_DAM,1961,US
936096,446,USC00291153,32.5158,-104.3828,BRANTLEY_DAM,1991,US
936116,-473,USC00291180,36.7444,-106.4472,BRAZOS_LODGE,1961,US
936146,-514,USC00291180,36.7444,-106.4472,BRAZOS_LODGE,1991,US
936166,443,USC00291286,32.8964,-107.3078,CABALLO_DAM,1961,US
936196,580,USC00291286,32.8964,-107.3078,CABALLO_DAM,1991,US
936216,-2,USC00291332,34.9039,-103.4428,CAMERON,1961,US
936246,-42,USC00291332,34.9039,-103.4428,CAMERON,1991,US
936266,204,USC00291345,35.5167,-103.85,CAMPANA,1961,US
936296,130,USC00291345,35.5167,-103.85,CAMPANA,1991,US
936316,2,USC00291440,33.5311,-105.5947,CAPITAN,1961,US
936346,110,USC00291440,33.5311,-105.5947,CAPITAN,1991,US
936366,214,USC00291445,33.3433,-103.6783,CAPROCK,1961,US
936396,263,USC00291445,33.3433,-103.6783,CAPROCK,1991,US
936416,-438,USC00291450,36.7386,-103.9936,CAPULIN,1961,US
936446,-330,USC00291450,36.7386,-103.9936,CAPULIN,1991,US
936466,-624,USC00291452,36.6667,-103.95,CAPULIN_6_SSE,1961,US
936496,-475,USC00291452,36.6667,-103.95,CAPULIN_6_SSE,1991,US
936516,-183,USC00291454,36.7833,-103.9667,CAPULIN_NM,1961,US
936546,-187,USC00291454,36.7833,-103.9667,CAPULIN_NM,1991,US
936566,389,USC00291469,32.3478,-104.2225,CARLSBAD,1961,US
936596,505,USC00291469,32.3478,-104.2225,CARLSBAD,1991,US
936616,450,USC00291480,32.1783,-104.4433,CARLSBAD_CAVERNS,1961,US
936646,482,USC00291480,32.1783,-104.4433,CARLSBAD_CAVERNS,1991,US
936666,-55,USC00291515,33.6308,-105.8964,CARRIZOZO_1SW,1961,US
936696,102,USC00291515,33.6308,-105.8964,CARRIZOZO_1SW,1991,US
936716,-994,USC00291630,36.7408,-105.5956,CERRO,1961,US
936746,-964,USC00291630,36.7408,-105.5956,CERRO,1991,US
936766,-542,USC00291647,36.0286,-107.9106,CHACO_CANYON_NATL_MON,1961,US
936796,-583,USC00291647,36.0286,-107.9106,CHACO_CANYON_NATL_MON,1991,US
936816,-491,USC00291664,36.9178,-106.5781,CHAMA,1961,US
936846,-744,USC00291664,36.9178,-106.5781,CHAMA,1991,US
936866,-245,USC00291813,36.4661,-104.9456,CIMARRON_4_SW,1961,US
936896,-185,USC00291813,36.4661,-104.9456,CIMARRON_4_SW,1991,US
936916,163,USC00291840,33.9,-105.0,CIRCLE_F_RCH,1961,US
936946,290,USC00291840,33.9,-105.0,CIRCLE_F_RCH,1991,US
936966,-3,USC00291881,36.3333,-103.1,CLAYTON_9_SSE,1961,US
936996,-129,USC00291881,36.3333,-103.1,CLAYTON_9_SSE,1991,US
937016,-43,USC00291883,36.4594,-103.1997,CLAYTON_1_N,1961,US
937046,-185,USC00291883,36.4594,-103.1997,CLAYTON_1_N,1991,US
937066,428,USC00291901,32.9833,-108.6333,CLIFF,1961,US
937096,348,USC00291901,32.9833,-108.6333,CLIFF,1991,US
937116,191,USC00291910,32.8339,-108.5047,CLIFF_11_SE,1961,US
937146,231,USC00291910,32.8339,-108.5047,CLIFF_11_SE,1991,US
937166,-242,USC00291918,34.9319,-105.5872,CLINES_CORNERS_7SE,1961,US
937196,151,USC00291918,34.9319,-105.5872,CLINES_CORNERS_7SE,1991,US
937216,-232,USC00291927,32.9667,-105.75,CLOUDCROFT,1961,US
937246,-89,USC00291927,32.9667,-105.75,CLOUDCROFT,1991,US
937266,-332,USC00291931,32.9544,-105.7353,CLOUDCROFT,1961,US
937296,-311,USC00291931,32.9544,-105.7353,CLOUDCROFT,1991,US
937316,232,USC00291939,34.4289,-103.1992,CLOVIS,1961,US
937346,259,USC00291939,34.4289,-103.1992,CLOVIS,1991,US
937366,-53,USC00291963,34.5989,-103.2161,CLOVIS_13_N,1961,US
937396,-84,USC00291963,34.5989,-103.2161,CLOVIS_13_N,1991,US
937416,4,USC00291982,35.6414,-106.3322,COCHITI_DAM,1961,US
937446,35,USC00291982,35.6414,-106.3322,COCHITI_DAM,1991,US
937466,238,USC00292030,35.4072,-104.1906,CONCHAS_DAM,1961,US
937496,202,USC00292030,35.4072,-104.1906,CONCHAS_DAM,1991,US
937516,-123,USC00292093,34.25,-105.5833,CORONA,1961,US
937546,-26,USC00292093,34.25,-105.5833,CORONA,1991,US
937566,-139,USC00292095,34.1492,-105.6975,CORONA_10SW,1961,US
937596,13,USC00292095,34.1492,-105.6975,CORONA_10SW,1991,US
937616,-65,USC00292100,35.2489,-106.595,CORRALES,1961,US
937646,42,USC00292100,35.2489,-106.595,CORRALES,1991,US
937666,-313,USC00292139,35.8167,-105.6667,COWLES,1961,US
937696,-350,USC00292139,35.8167,-105.6667,COWLES,1991,US
937716,126,USC00292207,33.5133,-103.3403,CROSSROADS_2,1961,US
937746,266,USC00292207,33.5133,-103.3403,CROSSROADS_2,1991,US
937766,-255,USC00292219,35.6833,-108.15,CROWNPOINT,1961,US
937796,-304,USC00292219,35.6833,-108.15,CROWNPOINT,1991,US
937816,-468,USC00292241,35.995,-106.9703,CUBA,1961,US
937846,-600,USC00292241,35.995,-106.9703,CUBA,1991,US
937866,-262,USC00292250,35.0883,-107.5178,CUBERO,1961,US
937896,-90,USC00292250,35.0883,-107.5178,CUBERO,1991,US
937916,4,USC00292367,34.15,-107.85,DATIL,1961,US
937946,-89,USC00292367,34.15,-107.85,DATIL,1991,US
937966,-40,USC00292384,36.6667,-104.7833,DAWSON,1961,US
937996,-2,USC00292384,36.6667,-104.7833,DAWSON,1991,US
938016,303,USC00292436,32.2531,-107.7531,DEMING,1961,US
938046,493,USC00292436,32.2531,-107.7531,DEMING,1991,US
938066,-221,USC00292453,36.75,-103.8333,DES_MOINES,1961,US
938096,-193,USC00292453,36.75,-103.8333,DES_MOINES,1991,US
938116,-35,USC00292510,35.1842,-105.0569,DILIA,1961,US
938146,84,USC00292510,35.1842,-105.0569,DILIA,1991,US
938166,-666,USC00292608,36.9358,-107.0,DULCE,1961,US
938196,-655,USC00292608,36.9358,-107.0,DULCE,1991,US
938216,17,USC00292665,34.4692,-105.3975,DURAN,1961,US
938246,186,USC00292665,34.4692,-105.3975,DURAN,1991,US
938266,342,USC00292677,32.5333,-103.9,DUVAL_POTASH_MINE,1961,US
938296,463,USC00292677,32.5333,-103.9,DUVAL_POTASH_MINE,1991,US
938316,-981,USC00292700,36.5575,-105.2628,EAGLE_NEST,1961,US
938346,-872,USC00292700,36.5575,-105.2628,EAGLE_NEST,1991,US
938366,499,USC00292757,31.4833,-108.9333,EICKS_RCH,1961,US
938396,440,USC00292757,31.4833,-108.9333,EICKS_RCH,1991,US
938416,-332,USC00292785,35.0381,-108.3492,EL_MORRO_NATL_MON,1961,US
938446,-479,USC00292785,35.0381,-108.3492,EL_MORRO_NATL_MON,1991,US
938466,-305,USC00292820,36.3467,-106.1878,EL_RITO,1961,US
938496,-429,USC00292820,36.3467,-106.1878,EL_RITO,1991,US
938516,-755,USC00292837,36.5928,-106.73,EL_VADO_DAM,1961,US
938546,-643,USC00292837,36.5928,-106.73,EL_VADO_DAM,1991,US
938566,300,USC00292848,33.1461,-107.1842,ELEPHANT_BUTTE_DAM,1961,US
938596,548,USC00292848,33.1461,-107.1842,ELEPHANT_BUTTE_DAM,1991,US
938616,65,USC00292854,33.9403,-103.6572,ELIDA,1961,US
938646,167,USC00292854,33.9403,-103.6572,ELIDA,1991,US
938666,-807,USC00292860,36.6167,-105.2833,ELIZABETHTOWN,1961,US
938696,-770,USC00292860,36.6167,-105.2833,ELIZABETHTOWN,1991,US
938716,49,USC00292865,32.9161,-105.3381,ELK,1961,US
938746,56,USC00292865,32.9161,-105.3381,ELK,1991,US
938766,29,USC00292871,33.7,-104.0667,ELKINS,1961,US
938796,178,USC00292871,33.7,-104.0667,ELKINS,1991,US
938816,183,USC00292945,33.1833,-107.0333,ENGLE,1961,US
938846,356,USC00292945,33.1833,-107.0333,ENGLE,1991,US
938866,-382,USC00293031,35.9989,-106.0589,ESPANOLA,1961,US
938896,-125,USC00293031,35.9989,-106.0589,ESPANOLA,1991,US
938916,-369,USC00293060,34.8242,-106.0344,ESTANCIA_4N,1961,US
938946,-76,USC00293060,34.8242,-106.0344,ESTANCIA_4N,1991,US
938966,-168,USC00293094,35.0167,-106.6833,EXP_FARM,1961,US
938996,-18,USC00293094,35.0167,-106.6833,EXP_FARM,1991,US
939016,-364,USC00293134,36.75,-108.1667,FARMINGTON_4_NE,1961,US
939046,-471,USC00293134,36.75,-108.1667,FARMINGTON_4_NE,1991,US
939066,-337,USC00293142,36.6897,-108.3086,FARMINGTON_AG_SCI_CTR,1961,US
939096,-405,USC00293142,36.6897,-108.3086,FARMINGTON_AG_SCI_CTR,1991,US
939116,203,USC00293145,33.9,-105.0,FARNSWORTH_RCH,1961,US
939146,320,USC00293145,33.9,-105.0,FARNSWORTH_RCH,1991,US
939166,366,USC00293157,32.6319,-107.8639,FAYWOOD,1961,US
939196,426,USC00293157,32.6319,-107.8639,FAYWOOD,1991,US
939216,-95,USC00293180,34.6528,-108.6764,FENCE_LAKE,1961,US
939246,-93,USC00293180,34.6528,-108.6764,FENCE_LAKE,1991,US
939266,494,USC00293225,32.4333,-107.4833,FLORIDA,1961,US
939296,442,USC00293225,32.4333,-107.4833,FLORIDA,1991,US
939316,-261,USC00293242,36.8667,-103.9167,FOLSOM,1961,US
939346,-166,USC00293242,36.8667,-103.9167,FOLSOM,1991,US
939366,506,USC00293265,32.7939,-108.1514,FT_BAYARD,1961,US
939396,461,USC00293265,32.7939,-108.1514,FT_BAYARD,1991,US
939416,55,USC00293288,33.5,-105.5167,FT_STANTON,1961,US
939446,113,USC00293288,33.5,-105.5167,FT_STANTON,1991,US
939466,52,USC00293294,34.4667,-104.2319,FT_SUMNER,1961,US
939496,251,USC00293294,34.4667,-104.2319,FT_SUMNER,1991,US
939516,77,USC00293296,34.3942,-104.2503,FT_SUMNER_5_S,1961,US
939546,161,USC00293296,34.3942,-104.2503,FT_SUMNER_5_S,1991,US
939566,-235,USC00293300,35.9,-105.0333,FT_UNION,1961,US
939596,-200,USC00293300,35.9,-105.0333,FT_UNION,1991,US
939616,-46,USC00293305,35.4667,-108.5333,FT_WINGATE,1961,US
939646,-239,USC00293305,35.4667,-108.5333,FT_WINGATE,1991,US
939666,-360,USC00293340,36.7381,-108.3483,FRUITLAND,1961,US
939696,-464,USC00293340,36.7381,-108.3483,FRUITLAND,1991,US
939716,462,USC00293368,32.2261,-108.0867,GAGE,1961,US
939746,490,USC00293368,32.2261,-108.0867,GAGE,1991,US
939766,-211,USC00293420,35.5333,-108.65,GALLUP_5_E,1961,US
939796,-300,USC00293420,35.5333,-108.65,GALLUP_5_E,1991,US
939816,-270,USC00293428,35.5283,-108.703,GALLUP_SAND_AND_GRAVEL,1961,US
939846,-354,USC00293428,35.5283,-108.703,GALLUP_SAND_AND_GRAVEL,1991,US
939866,-380,USC00293431,35.6,-108.7667,GAMERCO,1961,US
939896,-516,USC00293431,35.6,-108.7667,GAMERCO,1991,US
939916,-473,USC00293488,35.8917,-105.4481,GASCON,1961,US
939946,-253,USC00293488,35.8917,-105.4481,GASCON,1991,US
939966,-784,USC00293505,36.4333,-106.9667,GAVILAN,1961,US
939996,-785,USC00293505,36.4333,-106.9667,GAVILAN,1991,US
940016,182,USC00293530,33.1975,-108.2075,GILA_HOT_SPRINGS,1961,US
940046,177,USC00293530,33.1975,-108.2075,GILA_HOT_SPRINGS,1991,US
940066,395,USC00293577,33.3217,-108.8794,GLENWOOD,1961,US
940096,312,USC00293577,33.3217,-108.8794,GLENWOOD,1991,US
940116,160,USC00293587,33.5667,-107.35,GLORIETA_RCH,1961,US
940146,303,USC00293587,33.5667,-107.35,GLORIETA_RCH,1991,US
940166,-364,USC00293621,36.6833,-107.3667,GOVERNADOR,1961,US
940196,-457,USC00293621,36.6833,-107.3667,GOVERNADOR,1991,US
940216,-217,USC00293649,34.2594,-106.0931,GRAN_QUIVIRA_NATL_MON,1961,US
940246,-55,USC00293649,34.2594,-106.0931,GRAN_QUIVIRA_NATL_MON,1991,US
940266,-108,USC00293682,35.1664,-107.8992,GRANTS_AP,1961,US
940296,-240,USC00293682,35.1664,-107.8992,GRANTS_AP,1991,US
940316,-94,USC00293706,36.5939,-103.6192,GRENVILLE,1961,US
940346,-165,USC00293706,36.5939,-103.6192,GRENVILLE,1991,US
940366,403,USC00293775,31.9175,-108.3247,HACHITA,1961,US
940396,485,USC00293775,31.9175,-108.3247,HACHITA,1991,US
940416,141,USC00293792,33.1167,-104.3333,HAGERMAN,1961,US
940446,264,USC00293792,33.1167,-104.3333,HAGERMAN,1991,US
940466,-443,USC00293840,35.75,-105.4667,HARVEYS_UPPER_RCH,1961,US
940496,-492,USC00293840,35.75,-105.4667,HARVEYS_UPPER_RCH,1991,US
940516,395,USC00293855,32.6775,-107.1958,HATCH,1961,US
940546,607,USC00293855,32.6775,-107.1958,HATCH,1991,US
940566,-147,USC00293951,33.1667,-107.7333,HERMOSA,1961,US
940596,-55,USC00293951,33.1667,-107.7333,HERMOSA,1991,US
940616,-337,USC00293969,34.5167,-107.9333,HICKMAN,1961,US
940646,-267,USC00293969,34.5167,-107.9333,HICKMAN,1991,US
940666,220,USC00294009,32.9203,-107.5656,HILLSBORO,1961,US
940696,326,USC00294009,32.9203,-107.5656,HILLSBORO,1991,US
940716,344,USC00294026,32.7264,-103.1314,HOBBS,1961,US
940746,430,USC00294026,32.7264,-103.1314,HOBBS,1991,US
940766,246,USC00294028,32.6933,-103.2125,HOBBS_FAA,1961,US
940796,329,USC00294028,32.6933,-103.2125,HOBBS_FAA,1991,US
940816,345,USC00294030,32.7125,-103.3539,HOBBS_13W,1961,US
940846,422,USC00294030,32.7125,-103.3539,HOBBS_13W,1991,US
940866,330,USC00294112,32.8111,-104.7386,HOPE,1961,US
940896,513,USC00294112,32.8111,-104.7386,HOPE,1991,US
940916,370,USC00294346,32.1103,-103.1872,JAL,1961,US
940946,494,USC00294346,32.1103,-103.1872,JAL,1991,US
940966,-157,USC00294366,35.3886,-106.5439,JEMEZ_DAM,1961,US
940996,-105,USC00294366,35.3886,-106.5439,JEMEZ_DAM,1991,US
941016,-92,USC00294369,35.7783,-106.6872,JEMEZ_SPRINGS,1961,US
941046,-137,USC00294369,35.7783,-106.6872,JEMEZ_SPRINGS,1991,US
941066,-177,USC00294375,33.9833,-108.6333,JEWETT_WORK_CTR,1961,US
941096,-226,USC00294375,33.9833,-108.6333,JEWETT_WORK_CTR,1991,US
941116,269,USC00294426,32.6161,-106.7403,JORNADA_EXP_RANGE,1961,US
941146,362,USC00294426,32.6161,-106.7403,JORNADA_EXP_RANGE,1991,US
941166,-159,USC00294719,35.0464,-107.3736,LAGUNA,1961,US
941196,57,USC00294719,35.0464,-107.3736,LAGUNA,1991,US
941216,157,USC00294722,34.6,-104.7167,LAGUNITA,1961,US
941246,280,USC00294722,34.6,-104.7167,LAGUNITA,1991,US
941266,450,USC00294736,32.4833,-104.25,LAKE_AVALON,1961,US
941296,494,USC00294736,32.4833,-104.25,LAKE_AVALON,1991,US
941316,-323,USC00294742,36.9825,-104.3753,LAKE_MALOYA,1961,US
941346,-441,USC00294742,36.9825,-104.3753,LAKE_MALOYA,1991,US
941366,285,USC00294770,32.6333,-104.3833,LAKEWOOD,1961,US
941396,424,USC00294770,32.6333,-104.3833,LAKEWOOD,1991,US
941416,591,USC00294799,32.3,-106.7667,LAS_CRUCES,1961,US
941446,670,USC00294799,32.3,-106.7667,LAS_CRUCES,1991,US
941466,-123,USC00294850,35.6167,-105.2667,LAS_VEGAS_2_NW,1961,US
941496,-50,USC00294850,35.6167,-105.2667,LAS_VEGAS_2_NW,1991,US
941516,-289,USC00294862,35.5678,-105.2131,LAS_VEGAS_WWTP,1961,US
941546,-199,USC00294862,35.5678,-105.2131,LAS_VEGAS_WWTP,1991,US
941566,-660,USC00294903,35.8333,-106.5,LEE_RCH,1961,US
941596,-648,USC00294903,35.8333,-106.5,LEE_RCH,1991,US
941616,-89,USC00294936,36.0833,-104.6833,LEVY,1961,US
941646,91,USC00294936,36.0833,-104.6833,LEVY,1991,US
941666,-352,USC00294960,36.3042,-107.0542,LINDRITH_1_WSW,1961,US
941696,-558,USC00294960,36.3042,-107.0542,LINDRITH_1_WSW,1991,US
941716,145,USC00295056,35.3667,-103.4167,LOGAN,1961,US
941746,55,USC00295056,35.3667,-103.4167,LOGAN,1991,US
941766,374,USC00295079,32.3094,-108.6531,LORDSBURG_4_SE,1961,US
941796,481,USC00295079,32.3094,-108.6531,LORDSBURG_4_SE,1991,US
941816,-157,USC00295084,35.8644,-106.3214,LOS_ALAMOS,1961,US
941846,-336,USC00295084,35.8644,-106.3214,LOS_ALAMOS,1991,US
941866,"-83X""",USC00295147,34.8,-106.7333,LOS_LUNAS,1961,US
941896,11,USC00295147,34.8,-106.7333,LOS_LUNAS,1991,US
941916,-12,USC00295150,34.7675,-106.7611,LOS_LUNAS_3_SSW,1961,US
941946,49,USC00295150,34.7675,-106.7611,LOS_LUNAS_3_SSW,1991,US
941966,219,USC00295204,32.9667,-103.3833,LOVINGTON_2_WNW,1961,US
941996,312,USC00295204,32.9667,-103.3833,LOVINGTON_2_WNW,1991,US
942016,-190,USC00295273,33.8225,-108.9417,LUNA_RS,1961,US
942046,-38,USC00295273,33.8225,-108.9417,LUNA_RS,1991,US
942066,-251,USC00295290,36.2303,-107.5472,LYBROOK,1961,US
942096,-546,USC00295290,36.2303,-107.5472,LYBROOK,1991,US
942116,13,USC00295353,34.1167,-107.2333,MAGDALENA,1961,US
942146,-61,USC00295353,34.1167,-107.2333,MAGDALENA,1991,US
942166,339,USC00295370,32.8567,-103.7625,MALJAMAR,1961,US
942196,411,USC00295370,32.8567,-103.7625,MALJAMAR,1991,US
942216,-798,USC00295490,36.5697,-104.5867,MAXWELL_3_NW,1961,US
942246,-251,USC00295490,36.5697,-104.5867,MAXWELL_3_NW,1991,US
942266,141,USC00295502,32.9167,-105.4667,MAYHILL_RS,1961,US
942296,220,USC00295502,32.9167,-105.4667,MAYHILL_RS,1991,US
942316,135,USC00295516,35.6022,-103.3644,MCCARTY_RCH,1961,US
942346,-12,USC00295516,35.6022,-103.3644,MCCARTY_RCH,1991,US
942366,-169,USC00295560,35.3364,-108.4447,MCGAFFEY_5_SE,1961,US
942396,-481,USC00295560,35.3364,-108.4447,MCGAFFEY_5_SE,1991,US
942416,-533,USC00295571,35.3667,-108.5167,MCGAFFEY_RS,1961,US
